Wavelength;SR;SG;SB;E_R;E_G;E_B
549.4281900000001;0.017728061488775797;0.7973591636641136;0.0961505085701547;0.05463541190892145;0.002381465652535241;0.006453260438096937
550.1543800000001;0.017614702768637282;0.788199469503791;0.09257478101142876;0.053888841295791474;0.002390687921827443;0.006610596734062458
550.88057;0.017744816427422726;0.7864841750952919;0.0898809905842203;0.05253106577984212;0.0023956715064316365;0.006760544487665844
551.60676;0.01756318140741388;0.7656395836152915;0.08530404561803734;0.05230815822500314;0.002397328500285697;0.006926546158874143
552.33295;0.01762770734725675;0.7521879401510017;0.0818097267915045;0.05219753871828314;0.0024000383211878707;0.007175904996108675
553.0591400000001;0.01809204009639076;0.7562788661847953;0.08018679229926924;0.051712112363925554;0.0024104295136259894;0.00746162247197634
553.78533;0.018314572046028585;0.7496075076387609;0.07752344522932227;0.04933424924758775;0.0024128532884859573;0.007563565599487829
554.51152;0.01847332192131575;0.738573569636583;0.07484024583720639;0.04817128616862642;0.0024287044968904718;0.00774231480238722
555.23771;0.018384640267353335;0.7148256919714011;0.07119885011820665;0.04764641180300663;0.0024371449442936247;0.007957753861304043
555.9639;0.01920492843887737;0.7242412460071804;0.07089928733511885;0.046805336967677434;0.002445757942549195;0.008179812345936026
556.69009;0.01909511025630816;0.6980538614670927;0.06690589333020748;0.04539166039170615;0.0024623661243592674;0.008322140643691009
557.41628;0.019391649257114806;0.6860800080142382;0.063843342467429;0.044127479513647636;0.00248044536387245;0.008491700336007128
558.14247;0.020243669681959016;0.6854108106930736;0.061582364859297904;0.04254169112309358;0.002489445303994585;0.008917184127808753
558.8686600000001;0.020918432967137298;0.6720066110475653;0.05795174488334862;0.04060525686699367;0.0024966360710483603;0.009437350673181051
559.5948500000001;0.021499018502124725;0.6539835690525195;0.05374001972210698;0.03868583106114698;0.0025042677592607082;0.009944202692707193
560.32104;0.02323717527236705;0.6692380962022939;0.05189169327869406;0.03606774475154248;0.002485064871672122;0.01042703096785738
561.04723;0.023881644918241095;0.6495452850041197;0.04742235909838261;0.03374009390017861;0.0025009640481540186;0.011037411013871139
561.77342;0.025823018996019215;0.6602458219800927;0.04565973249513179;0.03235190954333351;0.002521700813935269;0.011800274539024672
562.4996100000001;0.026702534732846925;0.6424118580592394;0.042171829071681516;0.03105994827495051;0.002543831558860924;0.012677147596869656
563.2258;0.02811042702160092;0.6345344695978244;0.0394061615960931;0.029453160141053113;0.002574977524408316;0.013710598233918935
563.95199;0.028437473561033776;0.6016674939331637;0.035321698527104914;0.02766637403428574;0.002612970472882016;0.014322773723217986
564.67818;0.029627566603297982;0.58293159449562;0.03239804958707623;0.02597177665746299;0.0026518616678830246;0.015102456408891648
565.40437;0.03184813336315334;0.5796894499704192;0.03055483336454728;0.024668021086875016;0.002675927192778357;0.01636944458444299
566.1305600000001;0.03414306595634236;0.5688255610195495;0.028618868373113476;0.022619581124567058;0.0026859808982494814;0.01769772009942053
566.85675;0.03604695853395333;0.5574478952240702;0.02700052303328415;0.021060220768067534;0.0027402491852156876;0.018725344238744526
567.58294;0.03994852783137945;0.5513244779308757;0.02537806258852433;0.019050673159187986;0.0027800172187560732;0.019612941858080477
568.3091300000001;0.04475308709018641;0.5443027022330574;0.023792543111457586;0.017526661914699954;0.0028167816275028713;0.020648219600514883
569.0353200000001;0.0496346357871082;0.5237429011810308;0.02184418176714357;0.015641213104103525;0.002883383319959386;0.021399397249936346
569.76151;0.05596815837062057;0.5129048839616963;0.020484287770679885;0.014271130669359899;0.0029478970525728637;0.023221333879857087
570.4877;0.06476601578266691;0.5113392443162986;0.019619793338780427;0.016204390629215012;0.002977819870594523;0.020004351308026653
571.21389;0.0721133266247424;0.4931202913647073;0.018386983197914715;0.015160898331178639;0.0030270097401958237;0.0200048389382819
571.9400800000001;0.08102689087193282;0.47732282885998184;0.017546900418452454;0.01326544942625913;0.003077129794729237;0.020006854318605546
572.66627;0.09065331702125307;0.46472142853908605;0.017077112864537038;0.011970885674427632;0.0031608309251492826;0.02006709802262372
573.39246;0.10248023061732965;0.4520761321297932;0.01692328413776282;0.01037921679903091;0.0032564090837702148;0.020293280256236876
574.11865;0.11441952706804516;0.4288641462176729;0.01656248998851102;0.0093449332775491;0.0033548828256115596;0.020582659334673247
574.84484;0.13085705161502129;0.4096096512161374;0.016068980036550027;0.007982454665150945;0.003426617000480219;0.02089407838800556
575.5710300000001;0.15194105124554236;0.3944720950070909;0.01570791211921753;0.007025553039748547;0.003512366235371625;0.021217706253841416
576.29722;0.17955806919348735;0.388751404369293;0.015706650699930262;0.005831473114675203;0.0036363090581924486;0.021596901955907313
577.02341;0.19811590425186443;0.37217415414487104;0.015286626050734128;0.005085186477867435;0.0038192562279044284;0.021891853710405088
577.7496;0.2208974367664085;0.35931722690443535;0.015051921021170138;0.00452862754189137;0.003915935925737573;0.02225667408183043
578.47579;0.24524829773799686;0.34706802092896044;0.01486711389045075;0.0040657463903725245;0.004020329632967254;0.022483044365836678
579.20198;0.2706222727943619;0.3360572497200154;0.014731742211931433;0.0038995315903646607;0.0041792418482689535;0.02281448669017271
579.92817;0.2918487836002912;0.32165595888275866;0.014429896762417444;0.00379893569690344;0.004320053773337067;0.022986908318591317
580.65436;0.30539248212813064;0.3004867881284904;0.013784000395613913;0.00488674483610051;0.004458663869113382;0.02309217506513944
581.3805500000001;0.3323424270159073;0.29274068562181116;0.013741136966377061;0.004560105542775561;0.004611013986562348;0.023385422984799314
582.1067400000001;0.3604179166445864;0.28637906429371435;0.01374922401241315;0.00433254017383384;0.004801322750204878;0.02373014977809133
582.83293;0.3861967690579544;0.27846965330713647;0.013691512407464456;0.004091037291190387;0.004951042815893665;0.023942463917839468
583.55912;0.4035583088355831;0.2672921250071687;0.013469907391142667;0.003905218019307839;0.005087185643435167;0.024229069946447447
584.28531;0.4115793238276388;0.25554705061098376;0.013184106457603168;0.003725212409670198;0.005210665802957326;0.02437856483327673
585.0115000000001;0.4355768164622334;0.25305440882154384;0.01341350266747453;0.0036580946476975624;0.005502527109454545;0.02457810335177421
585.73769;0.4340339824317441;0.23662348654663518;0.012939106415190036;0.0035719337587196004;0.005763654460474201;0.024858149229646312
586.46388;0.4264790829262709;0.21858762615637323;0.01237020402447395;0.003521457054478673;0.0059787206025585255;0.025290729957247283
587.1900700000001;0.43290270241698714;0.20876996307506218;0.012253185663550424;0.0034842557503640737;0.006213257119216702;0.02559695085843881
587.91626;0.4289201010537111;0.19480918723240145;0.011898035954319876;0.0034790422981081565;0.006692039505377213;0.025950434603423153
588.64245;0.4260637081172952;0.18274606576348912;0.011611514473750226;0.0034659292608347114;0.007077960470469304;0.026352566368060402
589.36864;0.4277928446186247;0.17381961790559425;0.011494336184395344;0.003455225322790378;0.00744264640696573;0.026899763357915805
590.09483;0.4247575311073209;0.16330383231869988;0.011304931483879685;0.003438034427897796;0.007807477879759206;0.027012655159306107
590.8210200000001;0.4220707315746843;0.15383951816112082;0.011148321624841848;0.003475262842901385;0.008351210170940856;0.02723096906435939
591.54721;0.41922371653539514;0.14397769822960785;0.010983135012972293;0.0034949529187917137;0.008741323046872421;0.027660846823975738
592.2734;0.40824327137924493;0.13338387551937567;0.010626874588466883;0.003524784983931601;0.009201002556740875;0.028165408922767463
592.99959;0.40607104957918544;0.12726716628658058;0.010509566457340152;0.0035815733243258776;0.010110407232029958;0.028482588666639993
593.72578;0.41013654547246503;0.12406181515270101;0.010533337395825643;0.003560807590451497;0.010577842783519378;0.028838316578560938
594.4519700000001;0.39441185020098646;0.11568794948444965;0.010056364725892527;0.0035309025530049307;0.01107335026300588;0.029026509524218237
595.17816;0.40090259893708263;0.11414168848183574;0.010176602189556972;0.003569900319184662;0.00633079067559571;0.029231954786557168
595.90435;0.40154387592020274;0.11101189160216335;0.010159531722594789;0.0035909683521375448;0.006767760302382895;0.02950992436625757
596.6305400000001;0.3848999393719866;0.10321303946004518;0.009713854346808116;0.0036169960407045243;0.0072338355387820095;0.02981212507636309
597.35673;0.3704710791191355;0.09514378491005746;0.00935206574154781;0.003649248858663188;0.007695034916178736;0.029947414163567204
598.0829200000001;0.3616832423114732;0.0876674853283902;0.009126266560336865;0.0036708457533262597;0.008193563168982718;0.030182232963058896
598.80911;0.3639427400924726;0.08163188834250187;0.009163302869890012;0.0036834668421921644;0.008805549536532831;0.03037695870650265
599.5353;0.3661833648293681;0.0769767462099419;0.009211814464451759;0.0037078623548868006;0.009439856573660099;0.03065332079923188
600.2614900000001;0.35947138267247847;0.07066710228451777;0.009034838155138078;0.0037229958013276464;0.010166548294464634;0.030893870533065675
600.98768;0.35619166837832894;0.06524753845772308;0.008947548969252673;0.003757424670859415;0.011041660334008765;0.031193039817597176
601.71387;0.35415024079337193;0.05968622607844362;0.008882047739575044;0.0037848004308570944;0.011879917487908995;0.03139958032408595
602.44006;0.3463388456313415;0.05421323800000078;0.008646235370710527;0.0038173600612525236;0.01292834734046518;0.03164733383026493
603.16625;0.33811712587449566;0.04981962267272142;0.00838574371427542;0.0038514253241129837;0.013956489330830081;0.032155789435704574
603.8924400000001;0.3268109173242454;0.04613507784029564;0.008004480507980988;0.003877914081593643;0.015254103781555608;0.0326819788525423
604.61863;0.3255904736902972;0.044817050599909196;0.00783700572494802;0.0038889131170381833;0.01639515125300473;0.03364504921751952
605.34482;0.33039991645083183;0.04503667727835289;0.007785235900696976;0.003934076785567219;0.008872807395565799;0.03473248580466453
606.07101;0.3237294013826731;0.043986490122140086;0.007460279493475495;0.003993508473867792;0.009064390816331744;0.03583015366191822
606.7972;0.318314907616593;0.04332099874988861;0.007147169727424961;0.004002824383193509;0.009222953610392087;0.037231398012655265
607.5233900000001;0.30909370262252495;0.04180817339174643;0.006778548915112961;0.0040426998178007215;0.009500857023172176;0.037944291346632644
608.24958;0.3066717241531477;0.04103341397513805;0.006719676962410765;0.004085242984509789;0.009855890719475143;0.03878832933783845
608.97577;0.3164170046579742;0.04054865363022781;0.007036634493374108;0.00410868453029338;0.010429380126236234;0.03908941250025732
609.7019600000001;0.30500408904229176;0.03803941756398407;0.0069514240633170256;0.0041394072337717445;0.010542874832728418;0.03950953802861516
610.42815;0.2952340059734897;0.03556820763935126;0.00693929346705653;0.004198937449509666;0.011258752886866567;0.03737289988057384
611.15434;0.28993126737732977;0.03414613876529085;0.007014366906037788;0.004264646907402226;0.011236367000898145;0.03457660171415636
611.88053;0.2995432242043811;0.033967877636346434;0.007449500093058288;0.0043258598475172305;0.012804183778282817;0.0353984738450708
612.60672;0.2938633459206408;0.03237846982806898;0.007500337094577419;0.00441547539976818;0.012350458537375809;0.03636645332414244
613.3329100000001;0.2857082695651289;0.030087450197055665;0.007421297861211954;0.004489305017275356;0.013873003562873338;0.03676021168678025
614.0591;0.2745260050360405;0.02791599675992673;0.007123088356520228;0.004596165476785248;0.013772310045771058;0.03722740219935344
614.78529;0.27072290468056903;0.026270225558796118;0.006983390411177782;0.004673466769720824;0.016608724627603252;0.03714619905861417
615.51148;0.25919240499000806;0.02446436207907836;0.006690662351214205;0.004733041067062084;0.015383503966713296;0.037104440207124584
616.23767;0.25513977091342277;0.022925776542707665;0.006584885351632085;0.004829272496967264;0.017900873568887973;0.03892649644676745
616.9638600000001;0.23979504759259762;0.021125657111386274;0.006184453669575279;0.00498049293734259;0.017494899371382627;0.041239046717854735
617.69005;0.23063727228106604;0.019549094776091878;0.005936748611257535;0.005074660730358329;0.01964969502141447;0.0412049183263961
618.41624;0.22549141347102689;0.018887576527222304;0.005789778053836217;0.005128860324085523;0.01909561534315986;0.04159646789151177
619.1424300000001;0.22327519396740506;0.017839100847506683;0.005753193865428853;0.005252074333836188;0.021380836313606332;0.04176715749997191
619.86862;0.2219023668644721;0.017401581854755124;0.0057813643183871714;0.005318241994804005;0.020879955576361187;0.04198636677427836
620.59481;0.21640183302019522;0.01620373105458823;0.0057123470462239895;0.005318851949375298;0.02375437720085384;0.042198920291083686
621.321;0.2152882819362472;0.015779515522581722;0.005760988514208941;0.005434133296999176;0.022939465024936653;0.04269473696235672
622.04719;0.21189564872474018;0.014872607775509989;0.005775879713884526;0.0055286964968843735;0.026262174006775756;0.04221760176395687
622.7733800000001;0.2051440580351105;0.014150261933427137;0.005687417686708567;0.005586177600983414;0.02510776045229456;0.04195180595618205
623.49957;0.19941188001925456;0.013270635472959575;0.005643925519003865;0.005667796023157082;0.02811751571162868;0.041332165890494765
624.22576;0.1909108353917147;0.012571629213176339;0.005528084726618908;0.005764768213930499;0.026851223286259683;0.04095533172278468
624.95195;0.18969917974191663;0.012080989964073233;0.005604936403668904;0.005868272040275377;0.030669051206483573;0.04128092702736487
625.67814;0.1864604152425815;0.011822611436770427;0.005617925481171746;0.005948299153939735;0.02886898394630093;0.04157570728989574
626.4043300000001;0.18951680131104814;0.011641590759278899;0.005820614635103402;0.006031069115771724;0.03290920594026756;0.04084168160095052
627.13052;0.18752121308703293;0.011429874773329156;0.005838751337524676;0.0061095403978295585;0.031063391096239294;0.040603153793528274
627.85671;0.1820632903087538;0.010754717633613705;0.0057498836648085345;0.006187689021174603;0.03423686271596855;0.040525773316146735
628.5829000000001;0.18360791799139214;0.010812558715550027;0.005888099551478188;0.006255624171895495;0.032577511028057456;0.040166821175605466
629.30909;0.1790223908536611;0.010210974745509034;0.0058237186803876614;0.006319655412111608;0.03730237184017946;0.04054336575793054
630.0352800000001;0.17356103045480092;0.009852604997573847;0.005733815440762737;0.006530693686531256;0.035631449491172223;0.04170228724561097
630.76147;0.16470649256988792;0.009003984024785914;0.005540775528912452;0.006695664993305992;0.04064059323559299;0.04130497460648532
631.48766;0.16296968802113004;0.008766320580063094;0.0055820902202656075;0.0068182987446619055;0.03833795838383255;0.041345500622937716
632.2138500000001;0.15745736399362759;0.008148814106941895;0.0055124242873081965;0.00695125008004344;0.0449624279040322;0.04119989039190185
632.94004;0.1520279906460199;0.007742195455373955;0.0054471920545484855;0.007172506684243469;0.04295013364837489;0.04109679694460637
633.66623;0.14645744419621104;0.007147020561190232;0.005361540089105255;0.007328474384502457;0.051202831461400346;0.041692249019344436
634.39242;0.14491737626709983;0.006944009437139892;0.005426729251861888;0.007591444257727141;0.04839390340731897;0.04242032455352911
635.11861;0.14090295880265427;0.006569904068588955;0.0054387468014052524;0.00792083510792653;0.05674835617582728;0.042439510700168284
635.8448000000001;0.1358322533762046;0.006360980181558638;0.005418340007518719;0.008060407400286984;0.05389638587624652;0.042663544415706724
636.57099;0.1326163535762151;0.00596944549987881;0.005468697913791488;0.00819306371845439;0.05888904636489321;0.04166537279056805
637.29718;0.1264388113073881;0.00576074313230392;0.005386457089455747;0.008402814069370091;0.05638765666460621;0.04051198099212411
638.02337;0.12836732223412198;0.005938247028461763;0.005627818784797049;0.008719849705880658;0.059494249003750346;0.04045039474941918
638.74956;0.12445712975524696;0.006071553331128069;0.005609485361124344;0.008755486009727045;0.0601872376413917;0.04026176586992677
639.4757500000001;0.1219496261759182;0.006217108167886039;0.005632190084989703;0.008835600363318439;0.06412563625061923;0.040141714022661985
640.20194;0.11982130195750831;0.006468060078554317;0.005642922622207983;0.00906942358220042;0.050009877385808546;0.040470509191509484
640.92813;0.11874050071593514;0.006726339599875136;0.005719563257878376;0.009273086069605398;0.050529992147560814;0.03982589572785981
641.6543200000001;0.11424459330148759;0.0068467429922961405;0.005696022433391237;0.009536184145919039;0.051282516558888935;0.0395357679095893
642.38051;0.108390347210674;0.006759745329868003;0.0055988521536468544;0.009746391684417917;0.05283835001579668;0.04004231342847528
643.1067;0.10540893804972437;0.00674016313222577;0.005694607710874199;0.010279735804970734;0.05365871306379239;0.03977293615687412
643.83289;0.1017858760705968;0.0063935817084197445;0.005701725505152619;0.01083091858073337;0.05472693566094037;0.03929329382604882
644.55908;0.09899261075770494;0.006310921657108821;0.005805080856454011;0.011191419119074942;0.056074684124582226;0.038895950277464494
645.2852700000001;0.09391443916066695;0.005983129993081066;0.005704577048238218;0.007145900666055415;0.058927514092290155;0.039180736596639044
646.01146;0.08947587330272898;0.005779952948104784;0.005731311706835479;0.007551263121232277;0.060054691798535724;0.03800465048568847
646.73765;0.08329106093555703;0.0052939742273481125;0.005480427676928582;0.007949338435563714;0.06536420767501512;0.04041978797194663
647.46384;0.07984256679011799;0.005086598889440903;0.005503531596899064;0.008374493390574972;0.06350387165074638;0.038216504648900106
648.19003;0.07531573596362502;0.0047147338841109845;0.005347086436007827;0.00887467106339259;0.07539539137606753;0.04178181786932274
648.9162200000001;0.07149475855859906;0.004466450430643131;0.005284250085445511;0.009365224231445106;0.0711259769430153;0.03869529766310765
649.64241;0.06709305925631456;0.0040978708736617376;0.005052989686447797;0.009933650243821854;0.09209584690780712;0.04581783455613545
650.3686;0.06410406217837243;0.0039113644530889965;0.004989578115409747;0.010494468041016659;0.08093875416960629;0.04072849470227595
651.0947900000001;0.0588306453166143;0.003510528401160297;0.004622975516902287;0.01120687903157988;0.1086794298463198;0.050607072215101946
651.82098;0.054013940534192076;0.0032705526976090134;0.0043690163706188116;0.011820287849665675;0.0930662549029506;0.04548549586444968
652.54717;0.051632781281221334;0.003079770638868306;0.004221087085424271;0.012594278322048728;0.11026703738921757;0.05129591898157369
653.27336;0.04635882918535389;0.0028440468559112753;0.0039545215163546196;0.01342178926052365;0.10474115382829466;0.04923786875690523
653.99955;0.04471010511584579;0.0026859852569696024;0.0038681629403567405;0.01426557490561378;0.12967650473571302;0.0561607231785563
654.7257400000001;0.040710056541746135;0.0025129559952368915;0.0037085574346683685;0.015227996553579749;0.12049143708986514;0.05282637330515379
655.45193;0.03933594238024412;0.0023552667890468573;0.0036460688495668953;0.016532910477092537;0.14927320572529013;0.059368540415761645
656.17812;0.03641177023267105;0.002195239663547931;0.0035167909430599983;0.017317193668222274;0.13866018503500852;0.056112863034776264
656.90431;0.03371553941598436;0.0019982103730912535;0.0033384154102489997;0.01843550848915422;0.166489502264785;0.0623126612704315
657.6305;0.03256452996657949;0.0019568084778082296;0.003352377646706398;0.019798905473077964;0.15935021584873216;0.06079120500116897
658.3566900000001;0.03058348265797018;0.00182098624632615;0.003216251617859402;0.021007856639106103;0.19018140071488693;0.06684108068494406
659.08288;0.028187822677786495;0.0017136147072655263;0.0030510919367192253;0.021727767698727106;0.17961229071437482;0.06441952626196264
659.80907;0.026353712945986596;0.001609738186536197;0.002900485244514752;0.023431451620490915;0.19966376991115886;0.06963661848335952
660.5352600000001;0.024966091053824392;0.0015752525346126986;0.0028124718060180028;0.02475719988548585;0.19861066562457558;0.07064660426906681
661.26145;0.02419773511109468;0.00154705967721592;0.0027441499215837923;0.02677633447841644;0.20952635218634866;0.07559098922839119
661.98764;0.02259397546562033;0.0014911519725699385;0.002595756536831591;0.028115663298872048;0.2205835892290071;0.08108498133938029
662.71383;0.021471844005734205;0.0014270918572606226;0.002461035617856025;0.03051060995951742;0.22855366833546573;0.08551291597560302
663.44002;0.019004625503400187;0.0012746338887271022;0.002171625710421056;0.031744023002521646;0.24087976131674863;0.09094847509543334
664.1662100000001;0.01836733849910681;0.0012282108475155605;0.0020752684922218335;0.03380680537912591;0.25669013004170615;0.09657078310576568
664.8924;0.016761582571584954;0.0011245767326591735;0.0018741511780063225;0.03506706292837378;0.2701531177891903;0.10155730235829014
665.61859;0.016194956160024813;0.0010973216469146135;0.001794757456151998;0.0373093206671647;0.28420855669216166;0.10914612015021238
666.34478;0.01505731363516503;0.0010338200212593562;0.001647746263208072;0.03891663864427078;0.29536835991585514;0.11669299333866369
667.07097;0.014421165151290159;0.0010252996235087441;0.001584680434891117;0.040540241388855945;0.2914314058381522;0.12066904108753893
667.7971600000001;0.013537016914660693;0.000995954143489516;0.0014923260388083894;0.04217832454214222;0.29226190700321825;0.1262803691877144
668.52335;0.013525175674667381;0.0010202680261668373;0.001493162404834955;0.04427702000718812;0.2976785618324602;0.13047144301942723
669.24954;0.013163841471652716;0.0009987580441984522;0.0014450016431592323;0.046781859724233765;0.3045912495254797;0.13548677188627975
669.9757300000001;0.01336687639835899;0.0010112409550466464;0.0014568724583404844;0.04854843083023517;0.3100607494231718;0.136993966988745
670.70192;0.012837425940718331;0.0009604554855759912;0.0013849056332770053;0.031606686494511066;0.3200641982755659;0.1403158614760068
671.4281100000001;0.011829469113281104;0.0008743408019706969;0.0012624935528363084;0.03251014082463466;0.34313128031062134;0.14949108410951875
672.1543;0.012048445953126551;0.0008848356555350813;0.0012719033169465612;0.03377181356246977;0.3558593018748871;0.15612205898470063
672.88049;0.01166791005155786;0.0008627206385415641;0.0012261359390710598;0.034758371760741445;0.3437510455918936;0.1547922421331337
673.6066800000001;0.01155410374201479;0.0008747531969697418;0.0012161298481961468;0.03572533973262782;0.3430679148163106;0.15706629042613054
674.33287;0.011171825904650842;0.0008826632997076836;0.0011952882980595764;0.036689549883112314;0.34768545707800197;0.16204806275967473
675.05906;0.010997291290451901;0.0009059624992293942;0.0011952283690072375;0.037412319923416634;0.3380458546612421;0.16251779058004345
675.78525;0.010417964229517244;0.0008908616276385586;0.0011494743786175756;0.03860219717056558;0.3346145645315923;0.16608710222027967
676.51144;0.010385897878220971;0.0009084202109491955;0.001152245048936142;0.04010371098184946;0.3398903003942743;0.17334626197105535
677.2376300000001;0.009683924505692833;0.0008737156536215817;0.001093304196242315;0.04182665347916944;0.3441850556832853;0.1756700945677611
677.96382;0.008869695302713176;0.0008180216420764727;0.0010162397817442778;0.043243997944325645;0.34585201212291006;0.17680336904464777
678.69001;0.008552704877756251;0.0008018640924269722;0.000992808707473695;0.045575019635051665;0.3604997252198242;0.1845842061388272
679.4162;0.008342735772726434;0.0007873259469850835;0.0009731652982261606;0.04628026969789695;0.37371065811501447;0.1920029255084586
680.14239;0.008128003587472794;0.0007737089255961475;0.0009503764148062699;0.053908802134689016;0.38243833359036705;0.19817608807464498
680.8685800000001;0.007992487208448702;0.0007623970161422656;0.0009220285403548341;0.054086951620867074;0.40935381663556747;0.2134841955489419
681.59477;0.007337261485381006;0.0007002131833286354;0.0008295521378291563;0.05431562894069452;0.39713463143909766;0.21247719411250462
682.32096;0.007286628661206652;0.0006975220843031815;0.0008076307908163763;0.05506369367863075;0.4137475618096692;0.2263313066223651
683.0471500000001;0.0070170568102554945;0.0006765551406404508;0.0007651505690566929;0.05612949116695229;0.402239696962586;0.22794276506598307
683.77334;0.0070202359949866665;0.0006764784291219347;0.0007502247290853245;0.05834234561753839;0.43010880217415504;0.2517367148425452
684.49953;0.006817944824904745;0.0006632077846431903;0.0007226863525242192;0.060343988147111116;0.43470795170630905;0.2558992386636887
685.22572;0.006683075418351049;0.0006598411523668348;0.0007074815371412149;0.06289411071787251;0.4434702621090796;0.2628914900179407
685.95191;0.0063527482609025635;0.0006462378843080666;0.0006793693562507795;0.06567869406845399;0.45408079728261946;0.27304819329092944
686.6781000000001;0.005940219084022153;0.0006273504173057325;0.0006410276946646738;0.0694577711213111;0.47852072375943294;0.29274902030556893
687.40429;0.005659814625332476;0.0006335745799073019;0.0006223820587347316;0.07320044730161246;0.47545274127212506;0.3065718142523542
688.13048;0.005366909614479864;0.0006417228949328912;0.0005970015104039259;0.07638527192576551;0.438441937174925;0.2956575695369756
688.85667;0.0048746559264486065;0.0006223375765803715;0.0005446945226966668;0.08079829726922291;0.4453073038606851;0.32489893500727784
689.58286;0.004754397922298033;0.0006468086525624054;0.00053438482133135;0.08433116893913928;0.43383425212262033;0.33872819231096934
690.3090500000001;0.004697727541294538;0.0006728560549649497;0.0005266811042923827;0.0889558506199924;0.43155201200301174;0.3553207096244995
691.03524;0.004457765832298959;0.0006551189408336031;0.000485048173988388;0.09291782390286514;0.4372469183842856;0.38074594016208624
691.76143;0.003992969316925079;0.0005878847550955585;0.0004087384567297825;0.09806449021377688;0.46898660886921995;0.4276205140178803
692.4876200000001;0.0038191228920851825;0.0005613887273369716;0.00036687091553115077;0.1020268338371938;0.48091151713622204;0.4474912461148343
693.21381;0.003597781519946592;0.0005240561322144477;0.0003186997977698405;0.10716310447133778;0.522067447604123;0.53979203951476
693.94;0.003645900342642167;0.0005302982305003202;0.0002992796631082905;0.1129812986369062;0.5688888147553711;0.672495757158485
694.66619;0.003476760742214269;0.0005123029498677155;0.00027028350037416497;0.11836293161775398;0.5857505665450042;0.7385117720433565
695.39238;0.0030965029358721555;0.0004718412233929593;0.0002410977319192877;0.12353809756745321;0.5724306141386044;0.7306529428218503
696.1185700000001;0.0030485550896751238;0.0004771192528483167;0.00023836396178186588;0.12977405314070178;0.5767679930393071;0.7425006876589655
696.84476;0.0028742329106640216;0.00046148963066402387;0.00023213271199511973;0.1361459437892818;0.5735071716956938;0.7178297018830685
697.57095;0.002736547936939566;0.0004504206180762033;0.0002287062115840322;0.14314199871009214;0.593778209536104;0.7275504114322721
698.29714;0.00270036992430442;0.00045492340992133313;0.00022774889925804637;0.14878592385644476;0.6138526749795854;0.7209196251632809
699.02333;0.0025829406417450162;0.0004409898778911728;0.00020911657831360766;0.15742800633850212;0.7039508736700576;1.0066573713296922
699.7495200000001;0.0024437792651479102;0.0004229413963962708;0.00018251866619276255;0.1615096384215563;0.6839077792377193;0.9894472700379265
